Title,Label,Category,Content,Date,URL,TOPIC
هذه الصورة للمداعة من متحف برلين، ولم تعرضها الإمارات عقب العثور عليها في رأس الخيمة,زائف,مضلل,"تناقل ناشطون على منصات التواصل صورة يدعي ناشروها أن متحف الإمارات يعرض “المداعة” على أنها قطعة أثرية تم العثور عليها في صحراء رأس الخيمة،
فما حقيقة هذا الادعاء؟",2023-01-16T05:27:42+03:00,https://fatabyyano.net/%D8%B5%D9%88%D8%B1%D8%A9-%D8%A7%D9%84%D9%85%D8%AF%D8%A7%D8%B9%D8%A9-%D9%85%D9%86-%D8%A8%D8%B1%D9%84%D9%8A%D9%86-%D9%84%D9%8A%D8%B3%D8%AA-%D9%81%D9%8A-%D8%A7%D9%84%D8%A7%D9%85%D8%A7%D8%B1%D8%A7%D8%AA/,Culture
هذا المقطع متداول منذ عام 2022، ولا يبين اعتداء الأمن الجزائري على الجمهور الليبي,زائف,مضلل,"تناقل بعض الناشطين على منصة التواصل الاجتماعي فيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر اعتداء الأمن الجزائري
على الجمهور الليبي في مباراة افتتاح بطولة الشان.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-01-15T10:16:43+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84-%D9%85%D9%86%D8%B0-%D8%B9%D8%A7%D9%85-2022%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%A8%D9%8A%D9%86-%D8%A7%D8%B9/,Sports
هذا المقطع قديم، ولا يظهر حادث تصادمٍ في ليبيا بسبب الأمطار مؤخرًا,زائف,مضلل,"بحسب مديرية أمن طرابلس، وقع ظهر السبت 7 يناير 2023 حوادث سير بين 14 مركبة بطريق المطار نتيجة انزلاقاتٍ بسبب زيوت منسكبة وتزامنًا مع سقوط الأمطار،
إثر ذلك، تناقل ناشطون على منصة فيسبوك مقطعًا يدعي ناشروه أنه يظهر حادث تصادم في ليبيا بسبب الأمطار،
فما حقيقة هذا المقطع؟",2023-01-14T21:43:51+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D8%AD%D8%A7%D8%AF%D8%AB-%D8%AA%D8%B5%D8%A7%D8%AF%D9%85%D9%8D-%D9%81/,Politics
هذه الصورة قديمة من شجار على متن خطوط بنغلاديش الجوية، وليست بين لاعبين مغاربة,زائف,مضلل,"تناقل بعض الناشطين على موقع التواصل الاجتماعي فيسبوك صورة يدّعي ناشروها أنها تظهر شجارًا بين لاعبي المنتخب المغربي في مطار سلا.
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2023-01-14T20:22:11+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D9%86-%D8%B4%D8%AC%D8%A7%D8%B1-%D8%AE%D8%B7%D9%88%D8%B7-%D8%A8%D9%86%D8%BA%D9%84%D8%A7%D8%AF%D9%8A%D8%B4/,Sports
هذه الصورة لنظام تنظيف ذاتي في أحد شوارع كوريا الجنوبية وليست في العراق,زائف,مضلل,"تناقل بعض الناشطين على موقع التواصل الاجتماعي فيسبوك صورة يدّعي ناشروها أنها تظهر نظامًا هيدروليكيًا في أحد شوارع
محافظة الأنبار العراقية يخزن مياه الأمطار ثم يعاد استخدامها في تنظيف الشوارع.
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2023-01-14T04:40:38+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D9%86%D8%B8%D8%A7%D9%85-%D8%AA%D9%86%D8%B8%D9%8A%D9%81-%D8%B0%D8%A7%D8%AA%D9%8A-%D9%81%D9%8A-%D8%A3%D8%AD%D8%AF-%D8%B4%D9%88%D8%A7%D8%B1/,Politics
لا، لم تضاف رسوم مغادرة جديدة للمسافرين من مطار الخرطوم في السودان,زائف,زائف,"تناقل ناشطون على فيسبوك ادّعاء يزعم إضافة رسوم مغادرة للمسافرين من مطار الخرطوم،
فما مدى صحة هذا الادعاء؟ تابع المقال الآتي..",2023-01-14T03:04:58+03:00,https://fatabyyano.net/%D9%84%D8%A7%D8%AA%D9%88%D8%AC%D8%AF-%D8%B1%D8%B3%D9%88%D9%85-%D8%A5%D8%B6%D8%A7%D9%81%D9%8A%D8%A9-%D9%85%D8%B7%D8%A7%D8%B1-%D8%A7%D9%84%D8%AE%D8%B1%D8%B7%D9%88%D9%85/,Politics
هذه الصورة لا تظهر جسرًا في محافظة الأنبار، بل لجسر الشيخ زايد في أبو ظبي,زائف,مضلل,"تناقل ناشطون على فيسبوك صورة يدّعون أنها تظهر أحد الجسور في محافظة الأنبار العراقية،
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2023-01-14T02:44:41+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D8%A7-%D8%AA%D8%B8%D9%87%D8%B1-%D8%AC%D8%B3%D8%B1%D9%8B%D8%A7-%D9%81%D9%8A-%D9%85%D8%AD%D8%A7%D9%81%D8%B8%D8%A9-%D8%A7%D9%84%D8%A3%D9%86/,Politics
هذا المقطع من مشروع لتكرير الإيثيلين في الصين، وليس لميناء الفاو في العراق,زائف,مضلل,"تناقل بعض الناشطين على موقع التواصل الاجتماعي فيسبوك مقطع فيديو يظهر عددًا كبيرًا من الآليات، ويدّعي ناشروه أنه لبدء العمل في ميناء الفاو.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-01-14T02:15:51+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D9%86-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D9%84%D8%AA%D9%83%D8%B1%D9%8A%D8%B1-%D8%A7%D9%84%D8%A5%D9%8A%D8%AB%D9%8A%D9%84%D9%8A%D9%86-%D9%81/,Politics
هذه الصورة مجرّد تصميم رقميّ، ولا تظهر القميص الجديد لمنتخب الأرجنتين,زائف,مضلل,"تناقل ناشطون على فيسبوك صورة يدعون أنها تظهر القميص الجديد لمنتخب الأرجنتين من شركة أديداس،
حيث -بحسب الادّعاء- استوحيَ التصميم من البشت القطري الذي ارتداه ميسي خلال التتويج ببطولة كأس العالم في قطر 2022،
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2023-01-13T22:54:52+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D8%AC%D8%B1%D9%91%D8%AF-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%B1%D9%82%D9%85%D9%8A%D9%91%D8%8C-%D9%88%D9%84%D8%A7-%D8%AA%D8%B8%D9%87%D8%B1/,Sports
هذه الصور مفبركة، وليست من استعدادات تنظيم بطولة أمم أفريقيا للمحليين في الجزائر,زائف,زائف,"تنطلق فعاليات النسخة السابعة من بطولة الأمم الافريقية في الجزائر العاصمة في الفترة من 13 يناير إلى 4 فبراير 2023،
إثر ذلك، تناقل ناشطون على منصة فيسبوك صورًا للافتاتٍ يدعي ناشروها أنها من تنظيمات البطولة،
فما حقيقة هذا الادعاء؟",2023-01-13T11:18:34+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D9%85%D9%862018-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1/,Sports
هذه الصورة متداولة منذ عام 2015، ولا تظهر حالة ملعب برج العرب مؤخرًا,زائف,مضلل,"تناقل ناشطون على فيسبوك صورة يدّعون أنها  تظهر حالة ملعب برج العرب قبيل المباراة التي تجمع النادي الأهلي ونظيره المصري في 12 يناير 2023،
ضمن مباريات الجولة الثالثة عشر من الدوري المصري الممتاز،
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2023-01-13T11:14:07+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D9%85%D9%84%D8%B9%D8%A8-%D8%A8%D8%B1%D8%AC-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%85%D9%86%D8%B0-%D8%B9%D8%A7/,Sports
هذه الصورة تظهر آنية من العاج الملون، وليست حبة رمان محنطة منذ آلاف السنين,زائف,مضلل,"تناقل ناشطون على فيسبوك صورة يدعون أنها تظهر حبة رمّان محنّطة منذ آلاف السنين عثر عليها في مقبرة الملك توت عنخ آمون،
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2023-01-11T03:46:21+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D8%AA%D8%B8%D9%87%D8%B1-%D8%A2%D9%86%D9%8A%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D8%B9%D8%A7%D8%AC-%D8%A7%D9%84%D9%85%D9%84%D9%88%D9%86%D8%8C-%D9%88/,Culture
هذه الصورة قديمة ولا علاقة لها بالاستعدادات لتنظيم بطولة أمم أفريقيا للمحليين,زائف,مضلل,"بالتزامن مع اقتراب موعد انطلاق بطولة أفريقيا للاعبين للمحليين في نسختها السابعة “شان 2022” في الجزائر،
تناقل ناشطون على فيسبوك صورة يدّعون أنها تظهر جانبًا من تجهيزات الجزائر لاستضافة هذه البطولة،
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2023-01-11T03:24:33+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%84%D8%A7-%D8%B9%D9%84%D8%A7%D9%82%D8%A9-%D9%84%D9%87%D8%A7-%D8%A8%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%B9/,Sports
هذا المقطع لا يظهر إغلاق عامل بوابة المحل على فتاة بسيارتها,زائف,مضلل,"تناقل ناشطون على منصات التواصل مقطع فيديو يزعم ناشروه أن عاملًا في إحدى المحطات أغلق بوابة المحل على فتاة بسيارتها في داخل المحل،
فيما هربت عبر تحطيم البوابة بواسطة السيارة،
فما حقيقة هذا الادعاء؟",2023-01-11T03:20:47+03:00,https://fatabyyano.net/%D9%84%D9%8A%D8%B3-%D8%B9%D8%A7%D9%85%D9%84-%D8%A3%D8%BA%D9%84%D9%82-%D8%A7%D9%84%D8%A8%D9%88%D8%A7%D8%A8%D8%A9-%D8%B9%D9%84%D9%89-%D9%81%D8%AA%D8%A7%D8%A9-%D8%A8%D8%B3%D9%8A%D8%A7%D8%B1%D8%AA%D9%87/,Sports
هذا المقطع يصور أنثى دبور تجلب فريسة وليس لأنثى دبور تدفن زوجها,زائف,مضلل,"تناقل ناشطون على فيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر أنثى دبور تنقل زوجها الميت إلى قبر قامت بحفره بنفسها.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-01-08T06:51:04+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D8%B5%D9%88%D8%B1-%D8%A3%D9%86%D8%AB%D9%89-%D8%AF%D8%A8%D9%88%D8%B1-%D8%AA%D8%AC%D9%84%D8%A8-%D9%81%D8%B1%D9%8A%D8%B3%D8%A9-%D9%88%D9%84%D9%8A/,Politics
هذا المقطع قديم ولا يبين هجوم عصابة إل تشابو على مستشفى في المكسيك مؤخرًا,زائف,مضلل,"تناقل بعض الناشطين على موقع التواصل الاجتماعي فيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر عصابة إل تشابو يدخلون
المستشفيات لاختطاف الأطباء والممرضات، واعتقال الجنود المصابين.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-01-08T01:54:14+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D8%A7-%D9%8A%D8%A8%D9%8A%D9%86-%D9%87%D8%AC%D9%88%D9%85-%D8%B9%D8%B5%D8%A7%D8%A8%D8%A9-%D8%A5%D9%84-%D8%AA/,Politics
هذه المشاهد تصور عراكًا في محافظة كركوك، ولا تظهر شابّا يضرب فتاةً في ليبيا,زائف,مضلل,"تداول ناشطون على مواقع التواصل مقطعًا يدّعون أنه يظهر شابّا يضرب فتاةً خلال افتتاح مركز تجاري في مدينة بنغازي الليبية،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-01-08T00:14:57+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D8%AA%D8%B5%D9%88%D8%B1-%D8%B9%D8%B1%D8%A7%D9%83%D9%8B%D8%A7-%D9%81%D9%8A-%D9%85%D8%AD%D8%A7%D9%81%D8%B8%D8%A9-%D9%83%D8%B1%D9%83%D9%88/,Politics
هذه الصورة معدلة رقميا وليست صورة حقيقة لأمواج مدينة نازاري,زائف,مضلل,"تناقل ناشطون على فيسبوك صورة يدّعون أنها تُظهر صورة حقيقة لأمواج ساحل مدينة الناصرة (نازاري) في البرتغال.
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2023-01-07T23:39:54+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D8%B9%D8%A8%D8%A7%D8%B1%D8%A9-%D8%B9%D9%86-%D8%B9%D9%85%D9%84-%D9%81%D9%86%D9%8A-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D8%B5%D9%88%D8%B1%D8%A9-2/,Politics
هذه الصورة قديمة ومتداولة منذ عام 2020، ولا تبين ازدحاما أمام أحد بنوك الدقهلية مؤخرا,زائف,مضلل,"تناقل بعض الناشطين على موقع التواصل الاجتماعي فيسبوك صورةً يدّعي ناشروها أنها تظهر تزاحمًا من أمام أحد بنوك الدقهلية
على شراء شهادة الادخار الجديدة بعائد 25%.
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2023-01-07T22:26:52+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84%D8%A9-%D9%85%D9%86%D8%B0-%D8%B9%D8%A7%D9%85-2020%D8%8C-%D9%88%D9%84/,Finance
هذه الصورة قديمة، ولا تظهر انفجارًا في مجمع مليتة للغاز في ليبيا مؤخرًا,زائف,مضلل,"تناقل ناشطون على منصة فيسبوك صورة حريق يدعي ناشروها أنها تعود لمجمع مليتة للغاز في ليبيا
فما حقيقة هذا الادعاء؟",2023-01-07T22:21:14+03:00,https://fatabyyano.net/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%A7%D9%86%D9%81%D8%AC%D8%A7%D8%B1-%D9%85%D9%84%D9%8A%D8%AA%D8%A9-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7/,Politics
هذا المقطع عبارة عن عمل رقمي ولا يظهر فطرًا حقيقيّا باسم “الفطر البركاني”,زائف,زائف,"تناقل ناشطون على مواقع التواصل مقطعًا يدعون أنه يظهر نوعًا من الفطر يسمى “الفطر البركاني”،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-01-06T22:41:31+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D8%B9%D8%A8%D8%A7%D8%B1%D8%A9-%D8%B9%D9%86-%D8%B9%D9%85%D9%84-%D8%B1%D9%82%D9%85%D9%8A-%D9%88%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D9%81%D8%B7/,Politics
لا، لم تعفي دولة قطر مواطني الجزائر من تأشيرة الدخول لأراضيها,زائف,زائف,"تناقل ناشطون على فيسبوك ادّعاء يزعم إضافة الجزائر للدول المعفاة من تأشيرة الدخول إلى دولة قطر،
فما مدى صحة هذا الادعاء؟ تابع المقال الآتي..",2023-01-06T08:55:40+03:00,https://fatabyyano.net/%D9%82%D8%B7%D8%B1-%D9%84%D9%85-%D8%AA%D8%B9%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1-%D9%85%D9%86-%D8%A7%D9%84%D8%AA%D8%A3%D8%B4%D9%8A%D8%B1%D8%A9/,Politics
هذا المقطع يعود لحريق في مكة عام 2016، ولا يصور حريقًا في برج الساعة مؤخرًا,زائف,مضلل,"تناقل ناشطون على مواقع التواصل مقطعا يدعون أنه يظهر حريقا ضخما بسبب صاعقةٍ ضربت برج الساعة في مكة مؤخرا،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2022-12-31T22:46:01+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%8A%D8%B9%D9%88%D8%AF-%D9%84%D8%AD%D8%B1%D9%8A%D9%82-%D9%81%D9%8A-%D9%85%D9%83%D8%A9-%D8%B9%D8%A7/,Politics
لا صحة لهذا العرض المنسوب لمركز كارفور لتوزيع طرود مجانا قبل نهاية السنة,زائف,زائف,"تناقل بعض الناشطين على موقع التواصل الاجتماعي فيسبوك صورًا يدّعي ناشروها أنها تظهر طرودًا سيتم توزيعها مجانًا من مركز كارفور بمناسبة السنة الجديدة.
فما حقيقة هذا الادعاء؟ تابع المقال الآتي..",2022-12-30T22:47:04+03:00,https://fatabyyano.net/%D9%84%D8%A7-%D8%B5%D8%AD%D8%A9-%D9%84%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D8%B9%D8%B1%D8%B6-%D8%A7%D9%84%D9%85%D9%86%D8%B3%D9%88%D8%A8-%D9%84%D9%85%D8%B1%D9%83%D8%B2-%D9%83%D8%A7%D8%B1%D9%81%D9%88%D8%B1/,Tech
هذا المقطع متداول منذ مايو 2022، ولا وجود لمتحور جديد باسم “يوم القيامة” في الصين,زائف,زائف,"تناقل ناشطون على مواقع التواصل مقطعا يدعون أنه يصوّر ظهور متحور جديد شديد الخطورة لفيروس كورونا في الصين عرف باسم ” متحور يوم القيامة”،
فما مدى صحة هذا الادعاء؟",2022-12-30T13:35:27+03:00,https://fatabyyano.net/%D9%84%D8%A7%D9%88%D8%AC%D9%88%D8%AF-%D9%84%D9%85%D8%AA%D8%AD%D9%88%D8%B1-%D8%A8%D8%A7%D8%B3%D9%85-%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D9%85%D8%A9/,Politics
لا صحة لخبر وفاة والدة اللاعب المغربي سفيان بوفال مؤخرًا,زائف,زائف,"انتشر على مواقع التواصل الاجتماعي خبرًا يزعم ناشروه وفاة والدة لاعب المنتخب المغربي سفيان بوفال مؤخرًا.
فما حقيقة هذا الادعاء؟",2022-12-30T09:56:04+03:00,https://fatabyyano.net/%D9%84%D8%A7-%D8%B5%D8%AD%D8%A9-%D9%84%D8%AE%D8%A8%D8%B1-%D9%88%D9%81%D8%A7%D8%A9-%D9%88%D8%A7%D9%84%D8%AF%D8%A9-%D8%A7%D9%84%D9%84%D8%A7%D8%B9%D8%A8-%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8%D9%8A-%D8%B3/,Sports
هذه ليست بعوضة طُبع عليها أرقام، بل حشرة مِن فصلية “المنّ” عليها بقع طبيعية,زائف,مضلل,"تناقل ناشطون على مواقع التواصل مقطعًا يزعمون أنه يظهر بعوضة طبع عليها أرقام محددة، في إشارة إلى أنها معدلة وراثيًّا،
فيما زعم آخرون أن  هذه البعوضة ظهرت في الصين مما يُنذر بوباء جديد هناك،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2022-12-29T10:37:11+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D9%84%D9%8A%D8%B3%D8%AA-%D8%A8%D8%B9%D9%88%D8%B6%D8%A9-%D8%B7%D9%8F%D8%A8%D8%B9-%D8%B9%D9%84%D9%8A%D9%87%D8%A7-%D8%A3%D8%B1%D9%82%D8%A7%D9%85%D8%8C-%D8%A8%D9%84-%D8%AD%D8%B4%D8%B1/,Medical
هذا المقطع قديم ولا يظهر مظاهرات حديثة ضد الحوثي في البيضاء,زائف,مضلل,"انتشر على مواقع التواصل الاجتماعي مقطع فيديو يزعم ناشروه أنه يظهر مظاهرة حديثة ضد الحوثي في البيضاء اليمن.
فما حقيقة هذا المقطع؟",2022-12-29T09:59:01+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D9%85%D8%B8%D8%A7%D9%87%D8%B1%D8%A7%D8%AA-%D8%AD%D8%AF%D9%8A%D8%AB%D8%A9/,Politics
هذه الصورة نشرتها ناسا عام 2002، وليست للعاصفة الثلجية التي تجتاح أمريكا حاليا,زائف,مضلل,"تسببت عاصفة شتوية قوية مصحوبة برياح قطبية تجتاح وسط وشرق الولايات المتحدة منذ الأربعاء الماضي 21 ديسمبر ،
في مقتل أكثر من ثلاثين شخصا وقطع الكهرباء في يوم عيد الميلاد عن عشرات الآلاف.
فيما وصفت حاكمة ولاية نيويورك العاصفة بأنها “أزمة كبرى”، وإن العاصفة الحالية “هي الأسوأ”.
على إثر ذلك، تناقل ناشطون على فيسبوك صورة فضائية يدعون أن وكالة الفضاء الدولية “ناسا” نشرتها مؤخرًا لهذه العاصفة،
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2022-12-29T09:36:53+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%86%D8%B4%D8%B1%D8%AA%D9%87%D8%A7-%D9%86%D8%A7%D8%B3%D8%A7-%D8%B9%D8%A7%D9%85-2002%D8%8C-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D9%84%D8%B9/,Politics
هذه الصورة قديمة وتعود لتصميم مقترح تقاطع طرق في أوكرانيا وليس في مصر,زائف,مضلل,"تناقل ناشطون على فيسبوك صورة يدعون أنها تظهر افتتاح طريق جديدة في مصر، فما حقيقة هذه الصورة؟
تابع المقال الآتي..",2022-12-26T09:42:55+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D8%AA%D8%B9%D9%88%D8%AF-%D9%84%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%82%D8%AA%D8%B1%D8%AD-%D8%AA%D9%82/,Politics
هذا المقطع لا يظهر تعرض شخص لصعقة كهربائية بسبب استخدام سماعات البلوتوث في محطة قطار,زائف,مضلل,"تناقل ناشطون على منصات التواصل مقطع فيديو يظهر فيه تعرض إحدى الأشخاص لصاعقة كهربائية في محطة قطار،
فيما يدّعي ناشروه أنه بسبب استخدام سماعات البلوتوث في هذا المكان،
فما حقيقة هذا المقطع؟",2022-12-26T09:06:36+03:00,https://fatabyyano.net/%D8%B5%D8%B9%D9%82%D8%A9-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A%D8%A9-%D9%85%D8%AD%D8%B7%D8%A9-%D9%82%D8%B7%D8%A7%D8%B1-%D8%A7%D9%84%D9%87%D9%86%D8%AF/,Tech
الترجمة المرفقة بحديث مدرب المنتخب الفرنسي ديدييه ديشان في هذا المقطع زائفة,زائف,زائف,"في أعقاب فوز الأرجنتين ببطولة كأس العالم 2022 إثر تفوقها مساء الأحد 18 ديسمبر على فرنسا بركلات الترجيح 2-4،
تناقل ناشطون على فيسبوك مقطعا يدعون أنه يظهر مدرب المنتخب الفرنسي ديدييه ديشان يتحدث في مؤتمر صحفي بعد هذه الهزيمة حول اللاعبين الفرنسيين ذوي الأصول الأفريقية،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2022-12-25T12:10:50+03:00,https://fatabyyano.net/%D8%A7%D9%84%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D8%A7%D9%84%D9%85%D8%B1%D9%81%D9%82%D8%A9-%D8%A8%D8%AD%D8%AF%D9%8A%D8%AB-%D9%85%D8%AF%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AE%D8%A8-%D8%A7%D9%84/,Sports
هذا المقطع يعود لاحتراق محرك طائرة أمريكية عام 2021، ولا يُظهر طائرة ليبية,زائف,مضلل,"تناقل ناشطون على فيسبوك مقطعًا يدّعون أنه يظهر احتراق محرك طائرة ليبية في الجو مؤخرا،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2022-12-24T22:36:35+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%8A%D8%B9%D9%88%D8%AF-%D9%84%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%82-%D9%85%D8%AD%D8%B1%D9%83-%D8%B7%D8%A7%D8%A6%D8%B1%D8%A9-%D8%A3%D9%85%D8%B1/,Politics
لا صحة لخبر إصدار عملة أرجنتينية جديدة تحمل صورة ميسي,زائف,زائف,"تناقل بعض الناشطين على موقع التواصل الاجتماعي فيسبوك صورة يدّعي ناشروها أنها تبين عملة رسمية أصدرتها الأرجنتين تحمل صورة ميسي وفريق البلاد.
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2022-12-24T22:19:58+03:00,https://fatabyyano.net/%D9%84%D8%A7-%D8%B5%D8%AD%D8%A9-%D9%84%D8%AE%D8%A8%D8%B1-%D8%A5%D8%B5%D8%AF%D8%A7%D8%B1-%D8%B9%D9%85%D9%84%D8%A9-%D8%A3%D8%B1%D8%AC%D9%86%D8%AA%D9%8A%D9%86%D9%8A%D8%A9-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9/,Sports
هذه الصورة مفبركة، ولا تظهر خطابا تقدم به نادي الزمالك للمشاركة بكأس العالم للأندية,زائف,زائف,"تناقل بعض الناشطين على موقع التواصل الاجتماعي فيسبوك صورة يدّعي ناشروها أنها تُظهر خطابًا تقدم به نادي الزمالك للفيفا للمشاركة في كأس العالم للأندية المقبل.
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2022-12-24T20:15:25+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D9%81%D8%A8%D8%B1%D9%83%D8%A9%D8%8C-%D9%88%D9%84%D8%A7-%D8%AA%D8%B8%D9%87%D8%B1-%D8%AE%D8%B7%D8%A7%D8%A8%D8%A7-%D8%AA%D9%82%D8%AF%D9%85/,Sports
