Title,Label,Category,Content,Date,URL
هذا المقطع المتداول قديم ولا علاقة له بالاحتجاج ضد فرض لقاح كوفيد-19 في فرنسا,زائف,مضلل,,,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D8%A7%D9%84%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D8%A7-%D8%B9%D9%84%D8%A7%D9%82%D8%A9-%D9%84%D9%87-%D8%A8/
لا، لم تحظر اليابان لقاحات كوفيد 19، ولا صحة لهذه الادعاءات المتداولة حول زيادة معدل الوفيات بسبب اللقاح,زائف,زائف,"تناقل ناشطون على مواقع التواصل خبرًا يدّعي حظر اليابان لقاحات كوفيد 19 بعد زيادة معدلات الوفيات  في البلاد بسبب اللقاح – بحسب الادعاء -،
فما مدى صحة هذا الخبر؟ تابع المقال الآتي..",2024-04-12T01:59:53+03:00,https://fatabyyano.net/371617829383-2/
هذه الصورة تظهر تصميما للتزيين المنزلي في الولايات المتحدة ولا علاقة لها بسجون هولندا,زائف,مضلل,,,https://fatabyyano.net/%D9%84%D8%A7-%D8%B9%D9%84%D8%A7%D9%82%D8%A9-%D9%84%D9%87%D8%A7-%D8%A8%D8%B3%D8%AC%D9%88%D9%86-%D9%87%D9%88%D9%84%D9%86%D8%AF%D8%A7/
هذه الصورة قديمة من ملعب مراكش الكبير ولا تعود لاستقبال المنتخب الجزائري,زائف,مضلل,,,https://fatabyyano.net/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%A7%D8%B3%D8%AA%D9%82%D8%A8%D8%A7%D9%84-%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AE%D8%A8-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1/
الترجمة التي يوفرها هذا المقطع لخطاب الرئيس الصيني مفبركة ولا أساس لها من الصحة.,زائف,زائف,,,https://fatabyyano.net/%D8%A7%D9%84%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D8%A7%D9%84%D8%AA%D9%8A-%D9%8A%D9%88%D9%81%D8%B1%D9%87%D8%A7-%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%84%D8%AE%D8%B7%D8%A7%D8%A8-%D8%A7/
صورة الطفح الجلدي على ظهر رضيع قديمة ولا علاقة لها بلقاح كوفيد-19,زائف,زائف,,,https://fatabyyano.net/%D8%B5%D9%88%D8%B1%D8%A9-%D8%A7%D9%84%D8%B7%D9%81%D8%AD-%D8%A7%D9%84%D8%AC%D9%84%D8%AF%D9%8A-%D8%B9%D9%84%D9%89-%D8%B8%D9%87%D8%B1-%D8%B1%D8%B6%D9%8A%D8%B9-%D9%82%D8%AF%D9%8A%D9%85%D8%A9/
هذه الصور المتداولة مركبة ولا صحة لخبر توزيع بطانيات من قبل النائب العراقي ستار العتابي,زائف,زائف,,,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D8%A7%D9%84%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84%D8%A9-%D9%85%D8%B1%D9%83%D8%A8%D8%A9-%D9%88%D9%84%D8%A7-%D8%B5%D8%AD%D8%A9-%D9%84%D8%AE%D8%A8%D8%B1/
هذا المقطع يعود إلى تدريب للجيش الهندي أسفر عن مقتل جندي وإصابة آخرين، ولا علاقة له بالتطعيم ضد كوفيد-19,زائف,مضلل,,,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%8A%D8%B9%D9%88%D8%AF-%D8%A5%D9%84%D9%89-%D8%AA%D8%AF%D8%B1%D9%8A%D8%A8-%D9%84%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D9%87%D9%86%D8%AF%D9%8A/
هذه الصورة المتداولة لمطار أبها في السعودية قديمة ولا علاقة لها بالهجوم الأخير الذي شهده المطار,زائف,مضلل,,,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D8%AA%D8%B9%D9%88%D8%AF-%D9%84%D8%B9%D8%A7%D9%85-2019-%D9%81%D9%8A-%D9%85%D8%B7%D8%A7%D8%B1-%D8%A3%D8%A8/
هذا المقطع يصور سوريين عائدين إلى بلادهم عبر الحدود التركية ولا علاقة له بأفغانستان,زائف,مضلل,,,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%8A%D8%B5%D9%88%D8%B1-%D8%B3%D9%88%D8%B1%D9%8A%D9%8A%D9%86-%D8%B9%D8%A7%D8%A6%D8%AF%D9%8A%D9%86-%D8%A5%D9%84%D9%89-%D8%A8%D9%84%D8%A7%D8%AF/
هذه الصورة تعود إلى شركة إعادة تدوير في استراليا وليس في اليابان,زائف,مضلل,,,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D8%AA%D8%B9%D9%88%D8%AF-%D8%A5%D9%84%D9%89-%D8%B4%D8%B1%D9%83%D8%A9-%D8%A5%D8%B9%D8%A7%D8%AF%D8%A9-%D8%AA%D8%AF%D9%88%D9%8A%D8%B1-%D9%81%D9%8A/
عامل النظافة الظاهر في هذه الصورة لم يتوف ، بل سقط أرضا بسبب معاناته من المرض,زائف,زائف,,,https://fatabyyano.net/%D8%B9%D8%A7%D9%85%D9%84-%D8%A7%D9%84%D9%86%D8%B8%D8%A7%D9%81%D8%A9-%D8%B3%D9%82%D8%B7-%D8%A3%D8%B1%D8%B6%D8%A7-%D8%A8%D8%B3%D8%A8%D8%A8-%D9%85%D8%B1%D8%B6%D9%87/
هذه الصورة تعود لكهف في الولايات المتحدة وليس في سوهاج,زائف,مضلل,,,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D8%AA%D8%B9%D9%88%D8%AF-%D9%84%D9%83%D9%87%D9%81-%D9%81%D9%8A-%D8%A7%D9%84%D9%88%D9%84%D8%A7%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%AA%D8%AD/
وجود ثقب الأوزون حقيقة علمية وليس كذبة,زائف,زائف,,,https://fatabyyano.net/%D9%88%D8%AC%D9%88%D8%AF-%D8%AB%D9%82%D8%A8-%D8%A7%D9%84%D8%A3%D9%88%D8%B2%D9%88%D9%86-%D8%AD%D9%82%D9%8A%D9%82%D8%A9-%D8%B9%D9%84%D9%85%D9%8A%D8%A9-%D9%88%D9%84%D9%8A%D8%B3-%D9%83%D8%B0%D8%A8%D8%A9/
لا، لم تحظر اليابان لقاحات كوفيد 19، ولا صحة لهذه الادعاءات المتداولة حول زيادة معدل الوفيات بسبب اللقاح,زائف,زائف,"تناقل ناشطون على مواقع التواصل خبرًا يدّعي حظر اليابان لقاحات كوفيد 19 بعد زيادة معدلات الوفيات  في البلاد بسبب اللقاح – بحسب الادعاء -،
فما مدى صحة هذا الخبر؟ تابع المقال الآتي..",2024-04-12T01:59:53+03:00,https://fatabyyano.net/371617829383-2/
هذا المقطع المتداول قديم ويعود لعام 2017 وليس له علاقة بقرار وقف واستبعاد مجلس ادارة نادي الزمالك,زائف,مضلل,,,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D8%A7%D9%84%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%8A%D8%B9%D9%88%D8%AF-%D9%84%D8%B9%D8%A7%D9%85-2017-%D9%88/
هذه الصورة تعود لجراحين صينيين في الصين وليس طبيبين في مشفى بسوريا,زائف,مضلل,,,https://fatabyyano.net/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D8%AA%D8%B9%D9%88%D8%AF-%D9%84%D8%AC%D8%B1%D8%A7%D8%AD%D9%8A%D9%86-%D8%B5%D9%8A%D9%86%D9%8A%D9%8A%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%B5%D9%8A%D9%86/
هذه الصور تعود لمطار في مدينة تشينغداو الصينية وليس لمطار الموصل,زائف,مضلل,,,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D8%AA%D8%B9%D9%88%D8%AF-%D9%84%D9%85%D8%B7%D8%A7%D8%B1-%D9%81%D9%8A-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%AA%D8%B4%D9%8A%D9%86%D8%BA%D8%AF%D8%A7%D9%88/
هذه الصورة المتداولة تعود إلى حرب فيتنام ولا علاقة لها باليابان أو الحرب العالمية الثانية,زائف,مضلل,,,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D8%A7%D9%84%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84%D8%A9-%D8%AA%D8%B9%D9%88%D8%AF-%D8%A5%D9%84%D9%89-%D8%AD%D8%B1%D8%A8-%D9%81%D9%8A%D8%AA%D9%86/
هذه الصورة تعود إلى جلسات تصوير ساخرة لممثل كوميدي وليست لتكريم الراكب المثالي,زائف,ساخر,,,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D8%AA%D8%B9%D9%88%D8%AF-%D8%A5%D9%84%D9%89-%D8%AC%D9%84%D8%B3%D8%A7%D8%AA-%D8%AA%D8%B5%D9%88%D9%8A%D8%B1-%D8%B3%D8%A7%D8%AE%D8%B1%D8%A9-%D9%84%D9%85/
لا، لم يتم تسيير قوارب في نهر بردى في دمشق لنقل الركاب، وهذه الصورة مفبركة,زائف,زائف,,,https://fatabyyano.net/%D9%84%D8%A7%D8%8C-%D9%84%D9%85-%D9%8A%D8%AA%D9%85-%D8%AA%D8%B3%D9%8A%D9%8A%D8%B1-%D9%82%D9%88%D8%A7%D8%B1%D8%A8-%D9%81%D9%8A-%D9%86%D9%87%D8%B1-%D8%A8%D8%B1%D8%AF%D9%89-%D9%81%D9%8A-%D8%AF%D9%85/
هذا المقطع يعود لاحتفالات مشجعي نادي كرة قدم في كرواتيا وليس نادي الزمالك في القاهرة,زائف,مضلل,,,https://fatabyyano.net/%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%84%D8%A7%D8%AD%D8%AA%D9%81%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D8%B4%D8%AC%D8%B9%D9%8A-%D9%86%D8%A7%D8%AF%D9%8A-%D9%81%D9%8A-%D9%83%D8%B1%D9%88%D8%A7%D8%AA%D9%8A/
هذه الصورة مفبركة ولا تظهر سقوط أفغاني من طائرة عسكرية,زائف,زائف,,,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D9%81%D8%A8%D8%B1%D9%83%D8%A9-%D9%88%D9%84%D8%A7-%D8%AA%D8%B8%D9%87%D8%B1-%D8%B3%D9%82%D9%88%D8%B7-%D8%A7%D9%81%D8%BA%D8%A7%D9%86%D9%8A/
هذه الصورة المتداولة قديمة تعود لمشروع إنتاج الطاقة الكهربائية في الهند ولا علاقة لها بمصر,زائف,مضلل,,,https://fatabyyano.net/%D9%81%D9%8A-%D8%A7%D9%84%D9%87%D9%86%D8%AF-%D9%88%D9%84%D8%A7-%D8%B9%D9%84%D8%A7%D9%82%D8%A9-%D9%84%D9%87%D8%A7-%D8%A8%D9%85%D8%B5%D8%B1/
هذه الصورة مركبة واللاعب ليونيل ميسي لم يقض عطلته الصيفية في مدينة طنجة,زائف,زائف,,,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D8%B1%D9%83%D8%A8%D8%A9-%D9%88-%D9%85%D9%8A%D8%B3%D9%8A-%D9%84%D9%8A%D8%B3-%D9%81%D9%8A-%D8%B7%D9%86%D8%AC%D8%A9/
هذه الصورة تظهر طريق في جزيرة الكانغارو الأسترالية وليست طريق جبل مرة في السودان,زائف,مضلل,,,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D8%AA%D8%B8%D9%87%D8%B1-%D8%B7%D8%B1%D9%8A%D9%82-%D9%81%D9%8A-%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9-%D8%A7%D9%84%D9%83%D8%A7%D9%86%D8%BA%D8%A7%D8%B1/
لا صحة لقصة مجرم اسمه فيفو ماتريانو في البرازيل وهذه الصورة لا علاقة لها بهذه الشخصية,زائف,زائف,,,https://fatabyyano.net/%D9%84%D8%A7-%D8%B5%D8%AD%D8%A9-%D9%84%D9%82%D8%B5%D8%A9-%D9%85%D8%AC%D8%B1%D9%85-%D8%A7%D8%B3%D9%85%D9%87-%D9%81%D9%8A%D9%81%D9%88-%D9%85%D8%A7%D8%AA%D8%B1%D9%8A%D8%A7%D9%86%D9%88-%D9%81%D9%8A-%D8%A7/
لا، لم تحظر اليابان لقاحات كوفيد 19، ولا صحة لهذه الادعاءات المتداولة حول زيادة معدل الوفيات بسبب اللقاح,زائف,زائف,"تناقل ناشطون على مواقع التواصل خبرًا يدّعي حظر اليابان لقاحات كوفيد 19 بعد زيادة معدلات الوفيات  في البلاد بسبب اللقاح – بحسب الادعاء -،
فما مدى صحة هذا الخبر؟ تابع المقال الآتي..",2024-04-12T01:59:53+03:00,https://fatabyyano.net/371617829383-2/
هذا المقطع المتداول يظهر حفل زفاف قديم في باكستان وليس جنود طالبان في أفغانستان,زائف,مضلل,,,https://fatabyyano.net/%D9%81%D9%8A-%D8%A8%D8%A7%D9%83%D8%B3%D8%AA%D8%A7%D9%86-%D9%88%D9%84%D9%8A%D8%B3-%D8%B7%D8%A7%D9%84%D8%A8%D8%A7%D9%86-%D9%81%D9%8A-%D8%A3%D9%81%D8%BA%D8%A7%D9%86%D8%B3%D8%AA%D8%A7%D9%86/
هذه الصورة تعود إلى مطار المدينة المنورة في خمسينيات القرن الماضي وليس إلى مطار دبي,زائف,مضلل,,,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D8%AA%D8%B9%D9%88%D8%AF-%D8%A7%D9%84%D9%89-%D9%85%D8%B7%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D9%85%D9%86%D9%88/
لا صحة للمعلومات المنسوبة لناسا حول اصطدام كويكب معدني بالأرض سيجعل سكانها أغنياء,زائف,زائف جزئي,,,https://fatabyyano.net/%D9%84%D9%86-%D9%8A%D8%B5%D8%B7%D8%AF%D9%85-%D9%83%D9%88%D9%8A%D9%83%D8%A8-%D9%85%D8%B9%D8%AF%D9%86%D9%8A-%D8%AD%D8%A7%D9%84%D9%8A%D8%A7-%D8%A8%D8%A7%D9%84%D8%A3%D8%B1%D8%B6/
الأرقام المتداولة حول بيع قميص ليونيل ميسي الجديد لا أساس لها من الصحة,زائف,زائف,,,https://fatabyyano.net/%D9%82%D9%85%D9%8A%D8%B5-%D9%84%D9%8A%D9%88%D9%86%D9%8A%D9%84-%D9%85%D9%8A%D8%B3%D9%8A-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF/
هذه الصورة قديمة ومفبركة وتعود للاعب في نادي الزمالك المصري,زائف,زائف,,,https://fatabyyano.net/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D9%81%D8%A8%D8%B1%D9%83%D8%A9-%D8%AA%D8%B9%D9%88%D8%AF-%D9%84%D9%84%D8%A7%D8%B9%D8%A8-%D9%86%D8%A7%D8%AF%D9%8A-%D8%A7%D9%84%D8%B2%D9%85%D8%A7%D9%84%D9%83/
هذا المقطع قديم صوّر في تكساس عام 2019، ولا علاقة له بالأحداث الحالية في أفغانستان,زائف,مضلل,,,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85-%D8%B5%D9%88%D9%91%D8%B1-%D9%81%D9%8A-%D8%AA%D9%83%D8%B3%D8%A7%D8%B3-%D8%B9%D8%A7%D9%85-2019%D8%8C-%D9%88%D9%84%D8%A7/
هذه الصورة عبارة عن تصميم فني تخيّلي، وليست صورة لأطفال غزة يقفزون بين أبراج الندى,زائف,مضلل,,,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D8%B9%D8%A8%D8%A7%D8%B1%D8%A9-%D8%B9%D9%86-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%81%D9%86%D9%8A-%D8%AA%D8%AE%D9%8A%D9%91%D9%84%D9%8A%D8%8C-%D9%88/
هذه الصورة المتداولة في سياق ساخر تظهر جسر إيشيما أوهاشي في اليابان وليس مصر,زائف,ساخر,,,https://fatabyyano.net/%D8%AC%D8%B3%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D9%8A%D8%A7%D8%A8%D8%A7%D9%86-%D9%88%D9%84%D9%8A%D8%B3-%D9%85%D8%B5%D8%B1/
لاعلاقة لهذه الصورة أو المقطع المتداول باستقبال ميسي في باريس بل التقطت في الولايات المتحدة,زائف,مضلل,,,https://fatabyyano.net/%D9%84%D8%A7-%D8%B9%D9%84%D8%A7%D9%82%D8%A9-%D8%A8%D8%A7%D8%B3%D8%AA%D9%82%D8%A8%D8%A7%D9%84-%D9%85%D9%8A%D8%B3%D9%8A-%D9%81%D9%8A-%D8%A8%D8%A7%D8%B1%D9%8A%D8%B3/
هذه الصورة لا تعود إلى حرائق الجزائر الأخيرة بل إلى حرائق في جنوب أفريقيا,زائف,زائف جزئي,,,https://fatabyyano.net/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D8%A7-%D8%AA%D8%B9%D9%88%D8%AF-%D8%A5%D9%84%D9%89-%D8%AD%D8%B1%D8%A7%D8%A6%D9%82-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1-%D8%A7%D9%84%D8%A3%D8%AE%D9%8A/
هذه الصورة قديمة وتعود لطائرة أمريكية في الفلبين عام 2013,زائف,زائف جزئي,,,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D8%AA%D8%B9%D9%88%D8%AF-%D9%84%D8%B7%D8%A7%D8%A6%D8%B1%D8%A9-%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D8%A9/
هذه مروحية تطفئ حريق في الولايات المتحدة، وليست مروحية تونسية تشارك في إطفاء حرائق الجزائر,زائف,مضلل,,,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D9%85%D8%B1%D9%88%D8%AD%D9%8A%D8%A9-%D8%AA%D8%B7%D9%81%D8%A6-%D8%AD%D8%B1%D9%8A%D9%82-%D9%81%D9%8A-%D9%88%D9%84%D8%A7%D9%8A%D8%A9-%D8%A3%D9%84%D8%A7%D8%B3%D9%83%D8%A7%D8%8C-%D9%88/
لا، لم تحظر اليابان لقاحات كوفيد 19، ولا صحة لهذه الادعاءات المتداولة حول زيادة معدل الوفيات بسبب اللقاح,زائف,زائف,"تناقل ناشطون على مواقع التواصل خبرًا يدّعي حظر اليابان لقاحات كوفيد 19 بعد زيادة معدلات الوفيات  في البلاد بسبب اللقاح – بحسب الادعاء -،
فما مدى صحة هذا الخبر؟ تابع المقال الآتي..",2024-04-12T01:59:53+03:00,https://fatabyyano.net/371617829383-2/
صورة الرجل مع الماشية تعود إلى تركيا، وليست من حرائق الجزائر الحالية,زائف,مضلل,,,https://fatabyyano.net/%D8%B5%D9%88%D8%B1%D8%A9-%D8%A7%D9%84%D8%B1%D8%AC%D9%84-%D9%85%D8%B9-%D8%A7%D9%84%D9%85%D8%A7%D8%B4%D9%8A%D8%A9-%D8%AA%D8%B9%D9%88%D8%AF-%D8%A5%D9%84%D9%89-%D8%AA%D8%B1%D9%83%D9%8A%D8%A7%D8%8C-%D9%88/
هذه الصورة قديمة التقطت في الولايات المتحدة الأمريكية ولا علاقة لها بحرائق الجزائر الأخيرة,زائف,مضلل,,,https://fatabyyano.net/%D8%A7%D9%84%D8%AA%D9%82%D8%B7%D8%AA-%D9%81%D9%8A-%D8%A7%D9%84%D9%88%D9%84%D8%A7%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9-%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D8%A9/
هذه الصورة لا تعود إلى حرائق الجزائر الأخيرة بل إلى حرائق تركيا,زائف,مضلل,,,https://fatabyyano.net/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D8%A7-%D8%AA%D8%B9%D9%88%D8%AF-%D9%84%D8%AD%D8%B1%D8%A7%D8%A6%D9%82-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1-%D8%AA%D8%B1%D9%83%D9%8A%D8%A7/
هذه صورة قديمة تعود إلى تركيا عام 2016، وليس لها علاقة بحرائق الجزائر الحالية,زائف,مضلل,,,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D8%AA%D8%B9%D9%88%D8%AF-%D8%A5%D9%84%D9%89-%D8%AA%D8%B1%D9%83%D9%8A%D8%A7-%D8%B9%D8%A7%D9%85-2016-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D9%87%D8%A7/
هذه مشاهد قديمة لعملية إطفاء حريق في الولايات المتحدة، وليست عملية إحراق الغابات في الجزائر,زائف,مضلل,,,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%84%D8%B9%D9%85%D9%84%D9%8A%D8%A9-%D8%A5%D8%B7%D9%81%D8%A7%D8%A1-%D8%AD%D8%B1%D9%8A%D9%82-%D9%81%D9%8A-%D8%A7%D9%84/
هذه الصورة تعود إلى حرائق ولاية كاليفورنيا ولا علاقة لها بحرائق الجزائر,زائف,مضلل,,,https://fatabyyano.net/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D8%AA%D8%B9%D9%88%D8%AF-%D8%A5%D9%84%D9%89-%D8%AD%D8%B1%D8%A7%D8%A6%D9%82-%D9%88%D9%84%D8%A7%D9%8A%D8%A9-%D9%83%D8%A7%D9%84%D9%8A%D9%81%D9%88%D8%B1%D9%86%D9%8A/
هذه الصورة تعود إلى حرائق الغابات في تركيا عام 2020 وليس لها علاقة بالجزائر,زائف,مضلل,,,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D8%AA%D8%B9%D9%88%D8%AF-%D8%A5%D9%84%D9%89-%D8%AD%D8%B1%D8%A7%D8%A6%D9%82-%D8%A7%D9%84%D8%BA%D8%A7%D8%A8%D8%A7%D8%AA-%D9%81%D9%8A-%D8%AA%D8%B1/
صورة هذا العجل تعود لحريق قديم في كاليفورنيا بأمريكا ولاعلاقة لها بحرائق الجزائر الأخيرة,زائف,مضلل,,,https://fatabyyano.net/%D8%B5%D9%88%D8%B1%D8%A9-%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D8%B9%D8%AC%D9%84-%D8%AA%D8%B9%D9%88%D8%AF-%D9%84%D8%AD%D8%B1%D9%8A%D9%82-%D9%82%D8%AF%D9%8A%D9%85-%D9%81%D9%8A-%D9%83%D8%A7%D9%84%D9%8A%D9%81/
هذه الصورة تعود إلى حرائق قديمة في أمريكا ولا علاقة لها بحرائق الجزائر الأخيرة,زائف,مضلل,,,https://fatabyyano.net/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D8%AA%D8%B9%D9%88%D8%AF-%D8%A5%D9%84%D9%89-%D8%AD%D8%B1%D8%A7%D8%A6%D9%82-%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7-%D9%8A%D9%88%D8%AA%D8%A7/
هذه الصورة قديمة ولا علاقة لها بإخماد الحريق في منطقة بجاية في الجزائر,زائف,مضلل,,,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D9%87%D8%A7-%D8%B9%D9%84%D8%A7%D9%82%D8%A9-%D8%A8%D8%A5%D8%AE%D9%85%D8%A7%D8%AF/
هذه مشاهد قديمة لرجل ينقذ أرنبا من حرائق في ولاية كاليفورنيا، وليست من الجزائر,زائف,مضلل,,,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%84%D8%B1%D8%AC%D9%84-%D9%8A%D9%86%D9%82%D8%B0-%D8%A3%D8%B1%D9%86%D8%A8%D8%A7-%D9%85%D9%86-%D8%AD%D8%B1%D8%A7%D8%A6/
الصورة المتداولة لهذه الطفلة التقطت في اليونان وليس ولاية تيزي وزو في الجزائر,زائف,مضلل,,,https://fatabyyano.net/%D9%81%D9%8A-%D8%A7%D9%84%D9%8A%D9%88%D9%86%D8%A7%D9%86-%D9%88%D9%84%D9%8A%D8%B3-%D8%AA%D9%8A%D8%B2%D9%8A-%D9%88%D8%B2%D9%88-%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1/
لا، لم تحظر اليابان لقاحات كوفيد 19، ولا صحة لهذه الادعاءات المتداولة حول زيادة معدل الوفيات بسبب اللقاح,زائف,زائف,"تناقل ناشطون على مواقع التواصل خبرًا يدّعي حظر اليابان لقاحات كوفيد 19 بعد زيادة معدلات الوفيات  في البلاد بسبب اللقاح – بحسب الادعاء -،
فما مدى صحة هذا الخبر؟ تابع المقال الآتي..",2024-04-12T01:59:53+03:00,https://fatabyyano.net/371617829383-2/
هذه صورة انفجار محطة وقود في روسيا وليست من محطة وقود في تيزي وزو في الجزائر,زائف,مضلل,,,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%B5%D9%88%D8%B1%D8%A9-%D8%A7%D9%86%D9%81%D8%AC%D8%A7%D8%B1-%D9%85%D8%AD%D8%B7%D8%A9-%D9%88%D9%82%D9%88%D8%AF-%D9%81%D9%8A-%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D9%88%D9%84%D9%8A%D8%B3/
هذه الصورة المتداولة قديمة التقطت في إيران ولا علاقة لها بحرائق الغابات في تركيا أو الجزائر,زائف,مضلل,,,https://fatabyyano.net/%D9%84%D8%A7-%D8%B9%D9%84%D8%A7%D9%82%D8%A9-%D9%84%D9%87%D8%A7-%D8%A8%D8%AD%D8%B1%D8%A7%D8%A6%D9%82-%D8%A7%D9%84%D8%BA%D8%A7%D8%A8%D8%A7%D8%AA-%D9%81%D9%8A-%D8%AA%D8%B1%D9%83%D9%8A%D8%A7/
